CidadeId,Nome,Sigla,IBGEMunicipio,Latitude,Longitude
4521,"Presidente Getúlio",SC,14003,-27.041408,-49.622086
4522,"Presidente Nereu",SC,14102,-27.287329,-49.403293
4523,Princesa,SC,14151,-26.444335,-53.598106
4524,Quilombo,SC,14201,-26.740056,-52.727610
4525,"Rancho Queimado",SC,14300,-27.677209,-49.008432
4526,"Rio das Antas",SC,14409,-26.897067,-51.076020
4527,"Rio do Campo",SC,14508,-26.942308,-50.139589
4528,"Rio do Oeste",SC,14607,-27.191167,-49.802862
4529,"Rio do Sul",SC,14805,-27.217903,-49.643238
4530,"Rio dos Cedros",SC,14706,-26.749130,-49.272379
4531,"Rio Fortuna",SC,14904,-28.132591,-49.105094
4532,"Rio Negrinho",SC,15000,-26.255325,-49.517295
4533,"Rio Rufino",SC,15059,-27.863235,-49.777592
4534,Riqueza,SC,15075,-27.067594,-53.325286
4535,Rodeio,SC,15109,-26.943502,-49.304707
4536,Romelândia,SC,15208,-26.679464,-53.320158
4537,Salete,SC,15307,-26.975244,-50.001731
4538,Saltinho,SC,15356,-26.608559,-53.058631
4539,"Salto Veloso",SC,15406,-26.903165,-51.405208
4540,Sangão,SC,15455,-28.633223,-49.134030
4541,"Santa Cecília",SC,15505,-26.956901,-50.422902
4542,"Santa Helena",SC,15554,-26.939844,-53.619988
4543,"Santa Rosa de Lima",SC,15604,-28.035606,-49.125091
4544,"Santa Rosa do Sul",SC,15653,-29.135288,-49.717626
4545,"Santa Terezinha",SC,15679,-26.780982,-50.005529
4546,"Santa Terezinha do Progresso",SC,15687,-26.619776,-53.199847
4547,"Santiago do Sul",SC,15695,-26.634809,-52.675949
4548,"Santo Amaro da Imperatriz",SC,15703,-27.689748,-48.780240
4549,"São Bento do Sul",SC,15802,-26.249485,-49.386979
4550,"São Bernardino",SC,15752,-26.473278,-52.965539
4551,"São Bonifácio",SC,15901,-27.896497,-48.929312
4552,"São Carlos",SC,16008,-27.078635,-53.017394
4553,"São Cristóvão do Sul",SC,16057,-27.282947,-50.434629
4554,"São Domingos",SC,16107,-26.557830,-52.537227
4555,"São Francisco do Sul",SC,16206,-26.244018,-48.637571
4556,"São João Batista",SC,16305,-27.295881,-48.857004
4557,"São João do Itaperiú",SC,16354,-26.617454,-48.767765
4558,"São João do Oeste",SC,16255,-27.097483,-53.595967
4559,"São João do Sul",SC,16404,-29.223480,-49.806571
4560,"São Joaquim",SC,16503,-28.294712,-49.936742
4561,"São José",SC,16602,-27.590312,-48.616023
4562,"São José do Cedro",SC,16701,-26.456060,-53.500124
4563,"São José do Cerrito",SC,16800,-27.668587,-50.581386
4564,"São Lourenço do Oeste",SC,16909,-26.355190,-52.851334
4565,"São Ludgero",SC,17006,-28.326896,-49.175684
4566,"São Martinho",SC,17105,-28.164495,-48.977786
4567,"São Miguel da Boa Vista",SC,17154,-26.694475,-53.254556
4568,"São Miguel do Oeste",SC,17204,-26.726427,-53.518839
4569,"São Pedro de Alcântara",SC,17253,-27.567170,-48.787670
4570,Saudades,SC,17303,-26.919757,-52.995570
4571,Schroeder,SC,17402,-26.420976,-49.073260
4572,Seara,SC,17501,-27.145698,-52.302855
4573,"Serra Alta",SC,17550,-26.724773,-53.046276
4574,Siderópolis,SC,17600,-28.595102,-49.420541
4575,Sombrio,SC,17709,-29.109133,-49.634210
4576,"Sul Brasil",SC,17758,-26.736936,-52.964205
4577,Taió,SC,17808,-27.117937,-50.005096
4578,Tangará,SC,17907,-27.101011,-51.245914
4579,Tigrinhos,SC,17956,-26.689475,-53.157542
4580,Tijucas,SC,18004,-27.239454,-48.632071
4581,"Timbé do Sul",SC,18103,-28.832517,-49.844118
4582,Timbó,SC,18202,-26.822903,-49.277712
4583,"Timbó Grande",SC,18251,-26.617828,-50.674674
4584,"Três Barras",SC,18301,-26.114096,-50.305419
4585,Treviso,SC,18350,-28.518485,-49.455933
4586,"Treze de Maio",SC,18400,-28.558140,-49.144815
4587,"Treze Tílias",SC,18509,-26.998536,-51.414675
4588,"Trombudo Central",SC,18608,-27.303020,-49.792478
4589,Tubarão,SC,18707,-28.480034,-49.005268
4590,Tunápolis,SC,18756,-26.972224,-53.641460
4591,Turvo,SC,18806,-28.924749,-49.680866
4592,"União do Oeste",SC,18855,-26.761737,-52.851496
4593,Urubici,SC,18905,-28.004555,-49.588206
4594,Urupema,SC,18954,-27.952686,-49.873211
4595,Urussanga,SC,19002,-28.519966,-49.319108
4596,Vargeão,SC,19101,-26.863983,-52.154106
4597,Vargem,SC,19150,-27.489970,-50.978151
4598,"Vargem Bonita",SC,19176,-27.003242,-51.744740
4599,"Vidal Ramos",SC,19200,-27.395779,-49.368219
4600,Videira,SC,19309,-27.006129,-51.151705
4601,"Vitor Meireles",SC,19358,-26.881578,-49.830752
4602,Witmarsum,SC,19408,-26.926743,-49.804203
4603,Xanxerê,SC,19507,-26.874584,-52.404667
4604,Xavantina,SC,19606,-27.070250,-52.342851
4605,Xaxim,SC,19705,-26.963719,-52.534933
4606,Zortéa,SC,19853,-27.450251,-51.549566
4607,Aceguá,RS,34,-31.864015,-54.164732
4608,"Água Santa",RS,59,-28.175055,-52.034633
4609,Agudo,RS,109,-29.645663,-53.258692
4610,Ajuricaba,RS,208,-28.237729,-53.772819
4611,Alecrim,RS,307,-27.661074,-54.767096
4612,Alegrete,RS,406,-29.782043,-55.795870
4613,Alegria,RS,455,-27.837300,-54.057366
4614,"Almirante Tamandaré do Sul",RS,471,-28.113726,-52.913715
4615,Alpestre,RS,505,-27.248769,-53.037366
4616,"Alto Alegre",RS,554,-28.774746,-52.990755
4617,"Alto Feliz",RS,570,-29.390139,-51.315816
4618,Alvorada,RS,604,-29.997493,-51.077729
4619,"Amaral Ferrador",RS,638,-30.875148,-52.251270
4620,"Ametista do Sul",RS,646,-27.356425,-53.192177
4621,"André da Rocha",RS,661,-28.631977,-51.573738
4622,"Anta Gorda",RS,703,-28.970884,-52.015823
4623,"Antônio Prado",RS,802,-28.855438,-51.283577
4624,Arambaré,RS,851,-30.909346,-51.501318
4625,Araricá,RS,877,-29.617244,-50.925677
4626,Aratiba,RS,901,-27.394444,-52.303832
4627,"Arroio do Meio",RS,1008,-29.398891,-51.947449
4628,"Arroio do Padre",RS,1073,-31.440644,-52.433302
4629,"Arroio do Sal",RS,1057,-29.592961,-49.932958
4630,"Arroio do Tigre",RS,1206,-29.335860,-53.086396
4631,"Arroio dos Ratos",RS,1107,-30.090013,-51.733807
4632,"Arroio Grande",RS,1305,-32.236344,-53.082248
4633,Arvorezinha,RS,1404,-28.873049,-52.179512
4634,"Augusto Pestana",RS,1503,-28.513352,-53.989470
4635,Áurea,RS,1552,-27.693787,-52.054176
4636,Bagé,RS,1602,-31.330502,-54.107083
4637,"Balneário Pinhal",RS,1636,-30.239751,-50.236701
4638,Barão,RS,1651,-29.380864,-51.497538
4639,"Barão de Cotegipe",RS,1701,-27.617093,-52.377750
4640,"Barão do Triunfo",RS,1750,-30.390484,-51.737669
4641,"Barra do Guarita",RS,1859,-27.188070,-53.714413
4642,"Barra do Quaraí",RS,1875,-30.211075,-57.557060
4643,"Barra do Ribeiro",RS,1909,-30.292675,-51.300874
4644,"Barra do Rio Azul",RS,1925,-27.408758,-52.414105
4645,"Barra Funda",RS,1958,-27.923826,-53.036297
4646,Barracão,RS,1800,-27.680230,-51.460151
4647,"Barros Cassal",RS,2006,-29.087704,-52.587752
4648,"Benjamin Constant do Sul",RS,2055,-27.508584,-52.602225
4649,"Bento Gonçalves",RS,2105,-29.167402,-51.515560
4650,"Boa Vista das Missões",RS,2154,-27.666111,-53.312756
4651,"Boa Vista do Buricá",RS,2204,-27.671567,-54.109481
4652,"Boa Vista do Cadeado",RS,2220,-28.577434,-53.813735
4653,"Boa Vista do Incra",RS,2238,-28.818488,-53.388705
4654,"Boa Vista do Sul",RS,2253,-29.350119,-51.677272
4655,"Bom Jesus",RS,2303,-28.670578,-50.433349
4656,"Bom Princípio",RS,2352,-29.494485,-51.355519
4657,"Bom Progresso",RS,2378,-27.546774,-53.866791
4658,"Bom Retiro do Sul",RS,2402,-29.607423,-51.943847
4659,"Boqueirão do Leão",RS,2451,-29.305158,-52.428050
4660,Bossoroca,RS,2501,-28.730724,-54.909811
4661,Bozano,RS,2584,-28.366290,-53.772402
4662,Braga,RS,2600,-27.619193,-53.744329
4663,Brochier,RS,2659,-29.555528,-51.588916
4664,Butiá,RS,2709,-30.116144,-51.961483
4665,"Caçapava do Sul",RS,2808,-30.514743,-53.487569
4666,Cacequi,RS,2907,-29.880288,-54.827728
4667,"Cachoeira do Sul",RS,3004,-30.045820,-52.893413
4668,Cachoeirinha,RS,3103,-29.950629,-51.093677
4669,"Cacique Doble",RS,3202,-27.768232,-51.664113
4670,Caibaté,RS,3301,-28.291075,-54.637887
4671,Caiçara,RS,3400,-27.280941,-53.431895
4672,Camaquã,RS,3509,-30.850704,-51.814601
4673,Camargo,RS,3558,-28.589238,-52.203799
4674,"Cambará do Sul",RS,3608,-29.048175,-50.143765
4675,"Campestre da Serra",RS,3673,-28.796512,-51.095664
4676,"Campina das Missões",RS,3707,-27.991690,-54.845329
4677,"Campinas do Sul",RS,3806,-27.711601,-52.633104
4678,"Campo Bom",RS,3905,-29.675685,-51.058870
4679,"Campo Novo",RS,4002,-27.674493,-53.802814
4680,"Campos Borges",RS,4101,-28.892132,-52.998915
4681,Candelária,RS,4200,-29.671285,-52.789668
4682,"Cândido Godói",RS,4309,-27.951318,-54.752834
4683,Candiota,RS,4358,-31.561010,-53.677805
4684,Canela,RS,4408,-29.357972,-50.814867
4685,Canguçu,RS,4507,-31.393860,-52.676286
4686,Canoas,RS,4606,-29.918697,-51.181030
4687,"Canudos do Vale",RS,4614,-29.323525,-52.232383
4688,"Capão Bonito do Sul",RS,4622,-28.125975,-51.395158
4689,"Capão da Canoa",RS,4630,-29.761467,-50.020022
4690,"Capão do Cipó",RS,4655,-28.931628,-54.554699
4691,"Capão do Leão",RS,4663,-31.766839,-52.487008
4692,"Capela de Santana",RS,4689,-29.701945,-51.321769
4693,Capitão,RS,4697,-29.269500,-51.985969
4694,"Capivari do Sul",RS,4671,-30.149660,-50.508808
4695,Caraá,RS,4713,-29.778637,-50.435756
4696,Carazinho,RS,4705,-28.286511,-52.791897
4697,"Carlos Barbosa",RS,4804,-29.298297,-51.503818
4698,"Carlos Gomes",RS,4853,-27.714892,-51.917576
4699,Casca,RS,4903,-28.559874,-51.983233
4700,Caseiros,RS,4952,-28.273565,-51.692683
4701,Catuípe,RS,5009,-28.254234,-54.012387
4702,"Caxias do Sul",RS,5108,-29.166899,-51.178860
4703,Centenário,RS,5116,-27.762847,-52.002054
4704,Cerrito,RS,5124,-31.852639,-52.814802
4705,"Cerro Branco",RS,5132,-29.656287,-52.941978
4706,"Cerro Grande",RS,5157,-27.607980,-53.165913
4707,"Cerro Grande do Sul",RS,5173,-30.602029,-51.753103
4708,"Cerro Largo",RS,5207,-28.147841,-54.739997
4709,Chapada,RS,5306,-28.058450,-53.067277
4710,Charqueadas,RS,5355,-29.956800,-51.625006
4711,Charrua,RS,5371,-27.952831,-52.029412
4712,Chiapetta,RS,5405,-27.917365,-53.945750
4713,Chuí,RS,5439,-33.687567,-53.462675
4714,Chuvisca,RS,5447,-30.757427,-51.978542
4715,Cidreira,RS,5454,-30.181170,-50.209092
4716,Ciríaco,RS,5504,-28.344303,-51.883031
4717,Colinas,RS,5587,-29.392537,-51.868576
4718,Colorado,RS,5603,-28.522948,-52.993176
4719,Condor,RS,5702,-28.205296,-53.488943
4720,Constantina,RS,5801,-27.730411,-52.987739
4721,"Coqueiro Baixo",RS,5835,-29.179257,-52.094603
4722,"Coqueiros do Sul",RS,5850,-28.117428,-52.778801
4723,"Coronel Barros",RS,5871,-28.384541,-54.073662
4724,"Coronel Bicaco",RS,5900,-27.717873,-53.709128
4725,"Coronel Pilar",RS,5934,-29.272710,-51.684935
4726,Cotiporã,RS,5959,-28.998576,-51.696434
4727,Coxilha,RS,5975,-28.121342,-52.300278
4728,Crissiumal,RS,6007,-27.498012,-54.100035
4729,Cristal,RS,6056,-30.999345,-52.049410
4730,"Cristal do Sul",RS,6072,-27.453630,-53.249184
4731,"Cruz Alta",RS,6106,-28.642447,-53.605241
4732,Cruzaltense,RS,6130,-27.664888,-52.648143
4733,"Cruzeiro do Sul",RS,6205,-29.508291,-51.991576
4734,"David Canabarro",RS,6304,-28.384612,-51.852249
4735,Derrubadas,RS,6320,-27.265391,-53.865119
4736,"Dezesseis de Novembro",RS,6353,-28.226876,-55.048209
4737,"Dilermando de Aguiar",RS,6379,-29.701964,-54.213560
4738,"Dois Irmãos",RS,6403,-29.584159,-51.087619
4739,"Dois Irmãos das Missões",RS,6429,-27.657537,-53.530865
4740,"Dois Lajeados",RS,6452,-28.975205,-51.835103
4741,"Dom Feliciano",RS,6502,-30.708598,-52.103934
4742,"Dom Pedrito",RS,6601,-30.981267,-54.674130
4743,"Dom Pedro de Alcântara",RS,6551,-29.370187,-49.849550
4744,"Dona Francisca",RS,6700,-29.624852,-53.362333
4745,"Doutor Maurício Cardoso",RS,6734,-27.509213,-54.358268
4746,"Doutor Ricardo",RS,6759,-29.099031,-51.984904
4747,"Eldorado do Sul",RS,6767,-29.999293,-51.310419
4748,Encantado,RS,6809,-29.239917,-51.873023
4749,"Encruzilhada do Sul",RS,6908,-30.543657,-52.522045
4750,"Engenho Velho",RS,6924,-27.708587,-52.911921
4751,"Entre Rios do Sul",RS,6957,-27.528858,-52.735068
4752,Entre-Ijuís,RS,6932,-28.362794,-54.271432
4753,Erebango,RS,6973,-27.849196,-52.299711
4754,Erechim,RS,7005,-27.633406,-52.275877
4755,Ernestina,RS,7054,-28.497155,-52.572176
4756,"Erval Grande",RS,7203,-27.393337,-52.570112
4757,"Erval Seco",RS,7302,-27.549417,-53.509573
4758,Esmeralda,RS,7401,-28.057276,-51.188794
4759,"Esperança do Sul",RS,7450,-27.359944,-53.992768
4760,Espumoso,RS,7500,-28.731445,-52.841927
4761,Estação,RS,7559,-27.909006,-52.270486
4762,"Estância Velha",RS,7609,-29.650148,-51.174294
4763,Esteio,RS,7708,-29.852186,-51.143837
4764,Estrela,RS,7807,-29.503472,-51.970260
4765,"Estrela Velha",RS,7815,-29.179661,-53.160294
4766,"Eugênio de Castro",RS,7831,-28.525060,-54.148113
4767,"Fagundes Varela",RS,7864,-28.882134,-51.691449
4768,Farroupilha,RS,7906,-29.223679,-51.348350
4769,"Faxinal do Soturno",RS,8003,-29.574330,-53.439065
4770,Faxinalzinho,RS,8052,-27.425416,-52.670591
4771,"Fazenda Vilanova",RS,8078,-29.588575,-51.821183
4772,Feliz,RS,8102,-29.453971,-51.310102
4773,"Flores da Cunha",RS,8201,-29.031142,-51.182221
4774,"Floriano Peixoto",RS,8250,-27.862509,-52.085607
4775,"Fontoura Xavier",RS,8300,-28.982168,-52.344953
4776,Formigueiro,RS,8409,-29.997634,-53.500294
4777,Forquetinha,RS,8433,-29.380634,-52.096917
4778,"Fortaleza dos Valos",RS,8458,-28.787883,-53.235523
4779,"Frederico Westphalen",RS,8508,-27.358882,-53.400777
4780,Garibaldi,RS,8607,-29.254549,-51.529548
4781,Garruchos,RS,8656,-28.189477,-55.634072
4782,Gaurama,RS,8706,-27.583858,-52.100138
4783,"General Câmara",RS,8805,-29.902984,-51.763431
4784,Gentil,RS,8854,-28.433848,-52.034524
4785,"Getúlio Vargas",RS,8904,-27.875912,-52.249574
4786,Giruá,RS,9001,-28.029744,-54.350840
4787,Glorinha,RS,9050,-29.877134,-50.786207
4788,Gramado,RS,9100,-29.379738,-50.871946
4789,"Gramado dos Loureiros",RS,9126,-27.444385,-52.918218
4790,"Gramado Xavier",RS,9159,-29.269936,-52.577838
4791,Gravataí,RS,9209,-29.945519,-50.990793
4792,Guabiju,RS,9258,-28.540672,-51.691047
4793,Guaíba,RS,9308,-30.108602,-51.314684
4794,Guaporé,RS,9407,-28.849134,-51.890651
4795,"Guarani das Missões",RS,9506,-28.141779,-54.560556
4796,Harmonia,RS,9555,-29.549049,-51.414040
4797,Herval,RS,7104,-32.026744,-53.394338
4798,Herveiras,RS,9571,-29.457044,-52.650171
4799,Horizontina,RS,9605,-27.630097,-54.308792
4800,"Hulha Negra",RS,9654,-31.405098,-53.867825
4801,Humaitá,RS,9704,-27.561490,-53.976506
4802,Ibarama,RS,9753,-29.420744,-53.133200
4803,Ibiaçá,RS,9803,-28.048850,-51.857252
4804,Ibiraiaras,RS,9902,-28.369227,-51.635324
4805,Ibirapuitã,RS,9951,-28.615020,-52.519386
4806,Ibirubá,RS,10009,-28.627608,-53.088354
4807,Igrejinha,RS,10108,-29.572220,-50.798711
4808,Ijuí,RS,10207,-28.388537,-53.918067
4809,Ilópolis,RS,10306,-28.929153,-52.122157
4810,Imbé,RS,10330,-29.974778,-50.130580
4811,Imigrante,RS,10363,-29.352158,-51.770191
4812,Independência,RS,10405,-27.847332,-54.188108
4813,Inhacorá,RS,10413,-27.880454,-54.012546
4814,Ipê,RS,10439,-28.818328,-51.279910
4815,"Ipiranga do Sul",RS,10462,-27.935984,-52.425061
4816,Iraí,RS,10504,-27.192282,-53.264296
4817,Itaara,RS,10538,-29.602888,-53.757849
4818,Itacurubi,RS,10553,-28.802205,-55.232723
4819,Itapuca,RS,10579,-28.780296,-52.172367
4820,Itaqui,RS,10603,-29.128637,-56.557133
4821,Itati,RS,10652,-29.500248,-50.101782
4822,"Itatiba do Sul",RS,10702,-27.383292,-52.452443
4823,Ivorá,RS,10751,-29.519534,-53.580886
4824,Ivoti,RS,10801,-29.594157,-51.159574
4825,Jaboticaba,RS,10850,-27.631222,-53.284389
4826,Jacuizinho,RS,10876,-29.033816,-53.056551
4827,Jacutinga,RS,10900,-27.728494,-52.543173
4828,Jaguarão,RS,11007,-32.563569,-53.377523
4829,Jaguari,RS,11106,-29.497347,-54.693847
4830,Jaquirana,RS,11122,-28.880568,-50.358037
4831,Jari,RS,11130,-29.290081,-54.219936
4832,Jóia,RS,11155,-28.645624,-54.115965
4833,"Júlio de Castilhos",RS,11205,-29.226449,-53.683100
4834,"Lagoa Bonita do Sul",RS,11239,-29.494131,-53.016983
4835,"Lagoa dos Três Cantos",RS,11270,-28.569468,-52.857835
4836,"Lagoa Vermelha",RS,11304,-28.208870,-51.527229
4837,Lagoão,RS,11254,-29.224316,-52.775029
4838,Lajeado,RS,11403,-29.465454,-51.967828
4839,"Lajeado do Bugre",RS,11429,-27.690769,-53.181387
4840,"Lavras do Sul",RS,11502,-30.812010,-53.898477
4841,"Liberato Salzano",RS,11601,-27.596470,-53.074861
4842,"Lindolfo Collor",RS,11627,-29.600804,-51.208155
4843,"Linha Nova",RS,11643,-29.462639,-51.201902
4844,Maçambará,RS,11718,-29.146144,-56.063613
4845,Machadinho,RS,11700,-27.568140,-51.667507
4846,Mampituba,RS,11734,-29.210649,-49.936514
4847,"Manoel Viana",RS,11759,-29.580537,-55.491663
4848,Maquiné,RS,11775,-29.679137,-50.203395
4849,Maratá,RS,11791,-29.555323,-51.555567
4850,Marau,RS,11809,-28.448454,-52.196777
4851,"Marcelino Ramos",RS,11908,-27.461391,-51.913319
4852,"Mariana Pimentel",RS,11981,-30.353622,-51.587343
4853,"Mariano Moro",RS,12005,-27.352613,-52.148892
4854,"Marques de Souza",RS,12054,-29.329137,-52.097804
4855,Mata,RS,12104,-29.569392,-54.452435
4856,"Mato Castelhano",RS,12138,-28.275762,-52.197261
4857,"Mato Leitão",RS,12153,-29.524830,-52.133029
4858,"Mato Queimado",RS,12179,-28.255816,-54.616837
4859,"Maximiliano de Almeida",RS,12203,-27.634941,-51.801718
4860,"Minas do Leão",RS,12252,-30.122440,-52.051280
4861,Miraguaí,RS,12302,-27.496076,-53.685994
4862,Montauri,RS,12351,-28.653207,-52.076108
4863,"Monte Alegre dos Campos",RS,12377,-28.685072,-50.782834
4864,"Monte Belo do Sul",RS,12385,-29.159941,-51.631559
4865,Montenegro,RS,12401,-29.688119,-51.461299
4866,Mormaço,RS,12427,-28.693351,-52.692826
4867,"Morrinhos do Sul",RS,12443,-29.362964,-49.932763
4868,"Morro Redondo",RS,12450,-31.582203,-52.657780
4869,"Morro Reuter",RS,12476,-29.539342,-51.080088
4870,Mostardas,RS,12500,-31.108225,-50.919159
4871,Muçum,RS,12609,-29.165615,-51.866056
4872,"Muitos Capões",RS,12617,-28.318913,-51.184602
4873,Muliterno,RS,12625,-28.330265,-51.768701
4874,Não-Me-Toque,RS,12658,-28.459907,-52.819279
4875,"Nicolau Vergueiro",RS,12674,-28.536215,-52.462401
4876,Nonoai,RS,12708,-27.354665,-52.776189
4877,"Nova Alvorada",RS,12757,-28.676564,-52.167134
4878,"Nova Araçá",RS,12807,-28.658176,-51.742165
4879,"Nova Bassano",RS,12906,-28.723469,-51.703231
4880,"Nova Boa Vista",RS,12955,-27.987968,-52.981477
4881,"Nova Bréscia",RS,13003,-29.216511,-52.017984
4882,"Nova Candelária",RS,13011,-27.612098,-54.104114
4883,"Nova Esperança do Sul",RS,13037,-29.404596,-54.835873
4884,"Nova Hartz",RS,13060,-29.585748,-50.903793
4885,"Nova Pádua",RS,13086,-29.030046,-51.306825
4886,"Nova Palma",RS,13102,-29.473026,-53.470635
4887,"Nova Petrópolis",RS,13201,-29.376209,-51.106954
4888,"Nova Prata",RS,13300,-28.783945,-51.608996
4889,"Nova Ramada",RS,13334,-28.082645,-53.706937
4890,"Nova Roma do Sul",RS,13359,-28.984749,-51.405157
4891,"Nova Santa Rita",RS,13375,-29.848616,-51.275211
4892,"Novo Barreiro",RS,13490,-27.906788,-53.113499
4893,"Novo Cabrais",RS,13391,-29.736255,-52.955086
4894,"Novo Hamburgo",RS,13409,-29.686326,-51.128605
4895,"Novo Machado",RS,13425,-27.578401,-54.503384
4896,"Novo Tiradentes",RS,13441,-27.563558,-53.185703
4897,"Novo Xingu",RS,13466,-27.748115,-53.064109
4898,Osório,RS,13508,-29.892697,-50.266798
4899,"Paim Filho",RS,13607,-27.703308,-51.761597
4900,"Palmares do Sul",RS,13656,-30.260067,-50.506052
4901,"Palmeira das Missões",RS,13706,-27.900621,-53.314954
4902,Palmitinho,RS,13805,-27.356020,-53.555546
4903,Panambi,RS,13904,-28.292731,-53.500265
4904,"Pantano Grande",RS,13953,-30.194552,-52.373900
4905,Paraí,RS,14001,-28.599621,-51.782096
4906,"Paraíso do Sul",RS,14027,-29.731314,-53.179100
4907,"Pareci Novo",RS,14035,-29.639389,-51.398870
4908,Parobé,RS,14050,-29.631749,-50.834866
4909,"Passa Sete",RS,14068,-29.451666,-52.963983
4910,"Passo do Sobrado",RS,14076,-29.745794,-52.278758
4911,"Passo Fundo",RS,14100,-28.261767,-52.407095
4912,"Paulo Bento",RS,14134,-27.704100,-52.422436
4913,Paverama,RS,14159,-29.554856,-51.730293
4914,"Pedras Altas",RS,14175,-31.733637,-53.587170
4915,"Pedro Osório",RS,14209,-31.863828,-52.826312
4916,Pejuçara,RS,14308,-28.421586,-53.656542
4917,Pelotas,RS,14407,-31.719598,-52.344320
4918,"Picada Café",RS,14423,-29.454384,-51.064050
4919,Pinhal,RS,14456,-27.511674,-53.214706
4920,"Pinhal da Serra",RS,14464,-27.876665,-51.170103
4921,"Pinhal Grande",RS,14472,-29.335360,-53.338638
4922,"Pinheirinho do Vale",RS,14498,-27.209763,-53.619561
4923,"Pinheiro Machado",RS,14506,-31.580593,-53.384620
4924,"Pinto Bandeira",RS,14548,,
4925,Pirapó,RS,14555,-28.045316,-55.200310
4926,Piratini,RS,14605,-31.444112,-53.104734
4927,Planalto,RS,14704,-27.331464,-53.058881
4928,"Poço das Antas",RS,14753,-29.454546,-51.670890
4929,Pontão,RS,14779,-28.061841,-52.675399
4930,"Ponte Preta",RS,14787,-27.657040,-52.490232
4931,Portão,RS,14803,-29.696259,-51.230150
4932,"Porto Alegre",RS,14902,-30.030037,-51.228660
4933,"Porto Lucena",RS,15008,-27.851375,-55.011562
4934,"Porto Mauá",RS,15057,-27.578635,-54.671952
4935,"Porto Vera Cruz",RS,15073,-27.734374,-54.899032
4936,"Porto Xavier",RS,15107,-27.905690,-55.139560
4937,"Pouso Novo",RS,15131,-29.169761,-52.210870
4938,"Presidente Lucena",RS,15149,-29.526127,-51.181600
4939,Progresso,RS,15156,-29.240309,-52.301717
4940,"Protásio Alves",RS,15172,-28.756713,-51.473632
4941,Putinga,RS,15206,-28.998756,-52.159911
4942,Quaraí,RS,15305,-30.382868,-56.453647
4943,"Quatro Irmãos",RS,15313,-27.821197,-52.442769
4944,Quevedos,RS,15321,-29.351921,-54.071255
4945,"Quinze de Novembro",RS,15354,-28.742361,-53.096722
4946,Redentora,RS,15404,-27.661540,-53.641934
4947,Relvado,RS,15453,-29.112279,-52.072949
4948,"Restinga Sêca",RS,15503,-29.813949,-53.370569
4949,"Rio dos Índios",RS,15552,-27.298398,-52.840058
4950,"Rio Grande",RS,15602,-32.050446,-52.086770
4951,"Rio Pardo",RS,15701,-29.985626,-52.379018
4952,Riozinho,RS,15750,-29.642286,-50.473818
4953,"Roca Sales",RS,15800,-29.285070,-51.863892
4954,"Rodeio Bonito",RS,15909,-27.470403,-53.168531
4955,Rolador,RS,15958,-28.256344,-54.819427
4956,Rolante,RS,16006,-29.640763,-50.573442
4957,"Ronda Alta",RS,16105,-27.781931,-52.806534
4958,Rondinha,RS,16204,-27.831816,-52.906160
4959,"Roque Gonzales",RS,16303,-28.135367,-55.029186
4960,"Rosário do Sul",RS,16402,-30.244033,-54.945761
4961,"Sagrada Família",RS,16428,-27.706731,-53.135652
4962,"Saldanha Marinho",RS,16436,-28.403286,-53.094107
4963,"Salto do Jacuí",RS,16451,-29.088681,-53.213310
4964,"Salvador das Missões",RS,16477,-28.121697,-54.837742
4965,"Salvador do Sul",RS,16501,-29.439732,-51.509421
4966,Sananduva,RS,16600,-27.944007,-51.813502
4967,"Santa Bárbara do Sul",RS,16709,-28.365167,-53.250527
4968,"Santa Cecília do Sul",RS,16733,-28.164451,-51.926671
4969,"Santa Clara do Sul",RS,16758,-29.463596,-52.080926
4970,"Santa Cruz do Sul",RS,16808,-29.719768,-52.429929
4971,"Santa Margarida do Sul",RS,16972,-30.345103,-54.090955
4972,"Santa Maria",RS,16907,-29.685582,-53.808675
4973,"Santa Maria do Herval",RS,16956,-29.503516,-50.987255
4974,"Santa Rosa",RS,17202,-27.866750,-54.478224
4975,"Santa Tereza",RS,17251,-29.171634,-51.734344
4976,"Santa Vitória do Palmar",RS,17301,-33.519860,-53.367006
4977,"Santana da Boa Vista",RS,17004,-30.874703,-53.115875
4978,"Sant’Ana do Livramento",RS,17103,-30.889384,-55.534814
4979,Santiago,RS,17400,-29.191460,-54.869076
4980,"Santo Ângelo",RS,17509,-28.301938,-54.264143
4981,"Santo Antônio da Patrulha",RS,17608,-29.832034,-50.520986
4982,"Santo Antônio das Missões",RS,17707,-28.508097,-55.224557
4983,"Santo Antônio do Palma",RS,17558,-28.497445,-52.024633
4984,"Santo Antônio do Planalto",RS,17756,-28.395929,-52.683726
4985,"Santo Augusto",RS,17806,-27.853491,-53.778850
4986,"Santo Cristo",RS,17905,-27.819930,-54.668748
4987,"Santo Expedito do Sul",RS,17954,-27.909369,-51.643572
4988,"São Borja",RS,18002,-28.662838,-56.001029
4989,"São Domingos do Sul",RS,18051,-28.531763,-51.893187
4990,"São Francisco de Assis",RS,18101,-29.552716,-55.132386
4991,"São Francisco de Paula",RS,18200,-29.444098,-50.582108
4992,"São Gabriel",RS,18309,-30.336760,-54.320478
4993,"São Jerônimo",RS,18408,-29.959439,-51.728178
4994,"São João da Urtiga",RS,18424,-27.826690,-51.825839
4995,"São João do Polêsine",RS,18432,-29.614676,-53.446350
